DisclosedDate,DisclosedTime,LocalCode,DisclosureNumber,TypeOfDocument,TypeOfCurrentPeriod,CurrentPeriodStartDate,CurrentPeriodEndDate,CurrentFiscalYearStartDate,CurrentFiscalYearEndDate,NextFiscalYearStartDate,NextFiscalYearEndDate,NetSales,OperatingProfit,OrdinaryProfit,Profit,EarningsPerShare,DilutedEarningsPerShare,TotalAssets,Equity,EquityToAssetRatio,BookValuePerShare,CashFlowsFromOperatingActivities,CashFlowsFromInvestingActivities,CashFlowsFromFinancingActivities,CashAndEquivalents,ResultDividendPerShare2ndQuarter,ResultDividendPerShareFiscalYearEnd,ResultDividendPerShareAnnual,ResultTotalDividendPaidAnnual,ResultPayoutRatioAnnual,ForecastDividendPerShare2ndQuarter,ForecastDividendPerShareFiscalYearEnd,ForecastDividendPerShareAnnual,NextYearForecastDividendPerShare2ndQuarter,NextYearForecastDividendPerShareFiscalYearEnd,NextYearForecastDividendPerShareAnnual,NextYearForecastPayoutRatioAnnual,ForecastNetSales2ndQuarter,ForecastOperatingProfit2ndQuarter,ForecastOrdinaryProfit2ndQuarter,ForecastProfit2ndQuarter,ForecastEarningsPerShare2ndQuarter,NextYearForecastNetSales2ndQuarter,NextYearForecastOperatingProfit2ndQuarter,NextYearForecastOrdinaryProfit2ndQuarter,NextYearForecastProfit2ndQuarter,NextYearForecastEarningsPerShare2ndQuarter,ForecastNetSales,ForecastOperatingProfit,ForecastOrdinaryProfit,ForecastProfit,ForecastEarningsPerShare,NextYearForecastNetSales,NextYearForecastOperatingProfit,NextYearForecastOrdinaryProfit,NextYearForecastProfit,NextYearForecastEarningsPerShare,MaterialChangesInSubsidiaries,ChangesBasedOnRevisionsOfAccountingStandard,ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard,ChangesInAccountingEstimates,RetrospectiveRestatement,NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock,NumberOfTreasuryStockAtTheEndOfFiscalYear,AverageNumberOfShares,NonConsolidatedNetSales,NonConsolidatedOperatingProfit,NonConsolidatedOrdinaryProfit,NonConsolidatedProfit,NonConsolidatedEarningsPerShare,NonConsolidatedTotalAssets,NonConsolidatedEquity,NonConsolidatedEquityToAssetRatio,NonConsolidatedBookValuePerShare,ForecastNonConsolidatedNetSales2ndQuarter,ForecastNonConsolidatedOperatingProfit2ndQuarter,ForecastNonConsolidatedOrdinaryProfit2ndQuarter,ForecastNonConsolidatedProfit2ndQuarter,ForecastNonConsolidatedEarningsPerShare2ndQuarter,NextYearForecastNonConsolidatedNetSales2ndQuarter,NextYearForecastNonConsolidatedOrdinaryProfit2ndQuarter,NextYearForecastNonConsolidatedProfit2ndQuarter,NextYearForecastNonConsolidatedEarningsPerShare2ndQuarter,ForecastNonConsolidatedNetSales,ForecastNonConsolidatedOperatingProfit,ForecastNonConsolidatedOrdinaryProfit,ForecastNonConsolidatedProfit,ForecastNonConsolidatedEarningsPerShare,NextYearForecastNonConsolidatedNetSales,NextYearForecastNonConsolidatedOrdinaryProfit,NextYearForecastNonConsolidatedProfit,NextYearForecastNonConsolidatedEarningsPerShare,Code,Name,Sector
2023-07-31 00:00:00+09:00,15:00:00,31320,20230731530558,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,278562000000.0,20653000000.0,19611000000.0,13580000000.0,224.25,,533145000000.0,224433000000.0,0.405,,13213000000.0,-1527000000.0,-16786000000.0,34686000000.0,,,,,,75.0,75.0,150.0,,,,,548000000000.0,36000000000.0,34100000000.0,23300000000.0,384.76,,,,,,1100000000000.0,66000000000.0,62800000000.0,42200000000.0,696.87,,,,,,False,False,False,False,False,60857382.0,300615.0,60556917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132,マクニカホールディングス,商社
2023-07-31 00:00:00+09:00,15:30:00,49800,20230731530282,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,20858000000.0,4864000000.0,4665000000.0,3224000000.0,55.6,55.35,124688000000.0,74395000000.0,0.59,1267.9,,,,,,,,,,35.0,40.0,75.0,,,,,,,,,,,,,,,100000000000.0,25000000000.0,26300000000.0,18000000000.0,305.09,,,,,,False,False,False,False,False,61029400.0,3037721.0,57987315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980,デクセリアルズ,化学
2023-07-31 00:00:00+09:00,16:00:00,42720,20230728529070,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,48584000000.0,2333000000.0,4179000000.0,2661000000.0,16.06,16.04,343001000000.0,263523000000.0,0.765,,,,,,,,,,,22.5,22.5,45.0,,,,,97100000000.0,5300000000.0,6200000000.0,4400000000.0,26.54,,,,,,202300000000.0,13000000000.0,14000000000.0,10500000000.0,63.34,,,,,,False,False,False,False,False,170503570.0,4733430.0,165770312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272,日本化薬,化学
2023-08-01 00:00:00+09:00,12:00:00,46260,20230731530069,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,23861000000.0,3470000000.0,3235000000.0,2561000000.0,45.94,,191439000000.0,94536000000.0,0.494,1695.45,,,,,,,,,,38.0,38.0,76.0,,,,,49200000000.0,6500000000.0,6400000000.0,4500000000.0,80.37,,,,,,101700000000.0,15100000000.0,14700000000.0,10000000000.0,178.6,,,,,,False,False,False,False,False,58185501.0,2429198.0,55756377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626,太陽ホールディングス,化学
2023-08-01 00:00:00+09:00,15:00:00,69630,20230728529085,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,120163000000.0,17692000000.0,28033000000.0,20130000000.0,205.12,198.76,1151570000000.0,956385000000.0,0.83,,,,,,,,,,,100.0,25.0,,,,,,250000000000.0,33000000000.0,33500000000.0,28000000000.0,71.32,,,,,,540000000000.0,75000000000.0,87000000000.0,70000000000.0,178.31,,,,,,False,False,True,False,False,103000000.0,4857389.0,98142687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6963,ローム,電気機器
2023-08-01 00:00:00+09:00,17:30:00,27600,20230801531832,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,59012000000.0,3628000000.0,3143000000.0,2186000000.0,219.67,,141337000000.0,39542000000.0,0.272,,3137000000.0,-584000000.0,-3223000000.0,5875000000.0,,,,,,140.0,70.0,,,,,,107800000000.0,,5000000000.0,3550000000.0,356.84,,,,,,230000000000.0,,12000000000.0,8450000000.0,283.12,,,,,,False,False,False,False,False,10445500.0,483160.0,9954959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760,東京エレクトロン　デバイス,商社
2023-08-02 00:00:00+09:00,15:00:00,77290,20230724526124,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,26618000000.0,4250000000.0,4710000000.0,3245000000.0,80.63,79.78,201775000000.0,144080000000.0,0.706,,,,,,,,,,,85.0,85.0,170.0,,,,,61000000000.0,11000000000.0,11000000000.0,8000000000.0,198.9,,,,,,129000000000.0,24000000000.0,24000000000.0,17000000000.0,422.82,,,,,,False,False,False,False,False,41990181.0,1712578.0,40257553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7729,東京精密,精密機器
2023-08-03 00:00:00+09:00,15:00:00,81540,20230802532989,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,137694000000.0,6994000000.0,6909000000.0,5767000000.0,219.63,,292822000000.0,135983000000.0,0.464,,,,,,,,,,,110.0,110.0,220.0,,,,,,,,,,,,,,,550000000000.0,25000000000.0,25000000000.0,18000000000.0,685.42,,,,,,False,False,False,False,False,28702118.0,2441233.0,26261015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8154,加賀電子,商社
2023-08-04 00:00:00+09:00,15:00:00,67070,20230803533778,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,59906000000.0,8527000000.0,7939000000.0,2229000000.0,92.35,89.66,326175000000.0,192084000000.0,0.381,,,,,,,,,,,15.0,15.0,30.0,,,,,116000000000.0,16900000000.0,15700000000.0,5600000000.0,231.94,,,,,,240000000000.0,38000000000.0,36000000000.0,14000000000.0,579.85,,,,,,False,False,False,False,False,25098060.0,955812.0,24142322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6707,サンケン電気,電気機器
2023-08-07 00:00:00+09:00,11:30:00,42030,20230804534680,1QFinancialStatements_Consolidated_IFRS,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,70254000000.0,6499000000.0,,5712000000.0,121.57,,401402000000.0,272962000000.0,0.674,,7148000000.0,-3412000000.0,948000000.0,109692000000.0,,,,,,70.0,70.0,140.0,,,,,,,,,,,,,,,295000000000.0,,,21500000000.0,459.84,,,,,,False,False,False,False,,49590478.0,2735114.0,46986043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203,住友ベークライト,化学
2023-08-07 00:00:00+09:00,15:30:00,69200,20230807535192,FYFinancialStatements_Consolidated_JP,FY,2022-07-01,2023-06-30 00:00:00+09:00,2022-07-01 00:00:00+09:00,2023-06-30 00:00:00+09:00,2023-07-01,2024-06-30,152832000000.0,62287000000.0,63668000000.0,46164000000.0,511.89,511.46,271574000000.0,109142000000.0,0.402,1209.99,40548000000.0,-20570000000.0,-15557000000.0,29773000000.0,52.0,128.0,180.0,16233000000.0,0.352,,,,73.0,110.0,183.0,0.351,,,,,,,,,,,,,,,,190000000000.0,64000000000.0,64000000000.0,47000000000.0,521.16,False,False,False,False,False,94286400.0,4102594.0,90182844.0,145947000000.0,57161000000.0,62098000000.0,45343000000.0,502.79,261429000000.0,101489000000.0,0.388,1125.13,,,,,,,,,,,,,,,,,,,6920,レーザーテック,電気機器
2023-08-08 00:00:00+09:00,15:00:00,41860,20230712521095,2QFinancialStatements_Consolidated_JP,2Q,2023-01-01,2023-06-30 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,,,77674000000.0,10904000000.0,11806000000.0,5355000000.0,132.89,132.71,247380000000.0,190732000000.0,0.721,4420.47,8987000000.0,-5481000000.0,-3998000000.0,42145000000.0,82.0,,,,,,82.0,164.0,,,,,,,,,,,,,,,164000000000.0,23500000000.0,25000000000.0,13500000000.0,334.74,,,,,,False,True,False,False,False,42600000.0,2268713.0,40298233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4186,東京応化工業,化学
2023-08-08 00:00:00+09:00,15:00:00,34360,20230804534865,2QFinancialStatements_Consolidated_JP,2Q,2023-01-01,2023-06-30 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,,,220659000000.0,46786000000.0,48528000000.0,49647000000.0,141.82,,990905000000.0,633823000000.0,0.579,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,350175139.0,487941.0,350067327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436,ＳＵＭＣＯ,非鉄・金属
2023-08-08 00:00:00+09:00,15:00:00,67280,20230808536856,FYFinancialStatements_Consolidated_JP,FY,2022-07-01,2023-06-30 00:00:00+09:00,2022-07-01 00:00:00+09:00,2023-06-30 00:00:00+09:00,2023-07-01,2024-06-30,227528000000.0,19946000000.0,22880000000.0,14169000000.0,287.7,,353474000000.0,204853000000.0,0.561,4024.72,1011000000.0,-15673000000.0,-5438000000.0,87317000000.0,,109.0,109.0,5379000000.0,0.379,,,,,114.0,114.0,0.351,,,,,,113500000000.0,8000000000.0,9000000000.0,5500000000.0,111.68,,,,,,245000000000.0,23000000000.0,24500000000.0,16000000000.0,324.88,True,True,False,False,False,49355938.0,107207.0,49248917.0,94250000000.0,777000000.0,12159000000.0,12342000000.0,250.57,231764000000.0,133158000000.0,0.575,2703.44,,,,,,,,,,,,,,,,,,,6728,アルバック,電気機器
2023-08-08 00:00:00+09:00,15:30:00,63150,20230713521625,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,9511000000.0,920000000.0,1139000000.0,782000000.0,31.29,,74399000000.0,48677000000.0,0.654,,,,,,,,,,,0.0,40.0,40.0,,,,,21000000000.0,1850000000.0,1850000000.0,1290000000.0,51.56,,,,,,51000000000.0,8160000000.0,8160000000.0,5710000000.0,228.22,,,,,,False,False,False,False,False,25033238.0,13771.0,25019526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6315,ＴＯＷＡ,機械
2023-08-09 00:00:00+09:00,13:00:00,44010,20230809537779,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,94596000000.0,7422000000.0,8150000000.0,5120000000.0,50.03,,505113000000.0,318444000000.0,0.529,,,,,,,,,,,40.0,40.0,80.0,,,,,191000000000.0,13300000000.0,13700000000.0,8200000000.0,79.95,,,,,,426000000000.0,36000000000.0,35500000000.0,21000000000.0,204.75,,,,,,False,False,False,False,False,103768142.0,1693626.0,102347262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4401,ＡＤＥＫＡ,化学
2023-08-09 00:00:00+09:00,15:00:00,67580,20230808537724,1QFinancialStatements_Consolidated_IFRS,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,2963652000000.0,253042000000.0,,217545000000.0,176.26,175.67,32860017000000.0,7078578000000.0,0.213,,-12669000000.0,-198647000000.0,213867000000.0,1532099000000.0,,,,,,40.0,,,,,,,,,,,,,,,,,12200000000000.0,1170000000000.0,,860000000000.0,,,,,,,False,True,False,False,,1261081781.0,26858560.0,1234242212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6758,ソニーグループ,電気機器
2023-08-10 00:00:00+09:00,15:30:00,80350,20230731529949,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,391746000000.0,82433000000.0,83046000000.0,64312000000.0,137.46,136.99,2179057000000.0,1539057000000.0,0.699,,,,,,,,,,,128.0,192.0,320.0,,,,,790000000000.0,161000000000.0,162000000000.0,120000000000.0,256.75,,,,,,1700000000000.0,393000000000.0,395000000000.0,300000000000.0,642.23,,,,,,False,False,False,False,False,471632733.0,4757262.0,467872195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8035,東京エレクトロン,電気機器
2023-08-14 00:00:00+09:00,15:30:00,68900,20230810541326,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,52261000000.0,7113000000.0,7628000000.0,4346000000.0,92.64,91.42,460520000000.0,257512000000.0,0.41,4026.68,,,,,,,,,,50.0,50.0,100.0,,,,,105000000000.0,15000000000.0,13500000000.0,8500000000.0,180.8,,,,,,220000000000.0,32500000000.0,30000000000.0,18000000000.0,382.88,,,,,,False,False,False,False,False,47016567.0,94305.0,46916822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6890,フェローテックホールディングス,電気機器
2023-08-31 00:00:00+09:00,15:00:00,43690,20230823545523,2QFinancialStatements_Consolidated_JP,2Q,2023-02-01,2023-07-31 00:00:00+09:00,2023-02-01 00:00:00+09:00,2024-01-31 00:00:00+09:00,,,5622000000.0,1100000000.0,1906000000.0,1453000000.0,44.72,,31787000000.0,26466000000.0,0.833,,3649927000.0,-1104734000.0,-1435082000.0,12245382000.0,0.0,,,,,,30.0,30.0,,,,,,,,,,,,,,,11300000000.0,1700000000.0,3370000000.0,2680000000.0,82.47,,,,,,False,False,False,False,False,32498640.0,1702.0,32496938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369,トリケミカル研究所,化学
2023-10-11 00:00:00+09:00,15:00:00,63230,20231010564311,2QFinancialStatements_Consolidated_JP,2Q,2023-03-01,2023-08-31 00:00:00+09:00,2023-03-01 00:00:00+09:00,2024-02-29 00:00:00+09:00,,,40992000000.0,9952000000.0,13878000000.0,9835000000.0,558.24,557.21,148807000000.0,90113000000.0,0.557,,,,,,0.0,,,,,,135.0,135.0,,,,,,,,,,,,,,,88026000000.0,21619000000.0,21553000000.0,15718000000.0,892.13,,,,,,False,False,False,False,False,17640000.0,19791.0,17618373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6323,ローツェ,機械
2023-10-13 00:00:00+09:00,15:30:00,27600,20231011565293,EarnForecastRevision,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119680000000.0,,6250000000.0,4550000000.0,456.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760,東京エレクトロン　デバイス,商社
2023-10-19 00:00:00+09:00,16:00:00,61460,20231016567693,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,126260000000.0,45009000000.0,46277000000.0,32708000000.0,301.96,300.86,491706000000.0,360237000000.0,0.73,,41509000000.0,-7627000000.0,-22764000000.0,175847000000.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,108348183.0,15836.0,108320891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146,ディスコ,精密機器
2023-10-19 00:00:00+09:00,16:00:00,61460,20231016567698,EarnForecastRevision,3Q,2023-04-01,2023-12-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167200000000.0,61400000000.0,79700000000.0,54400000000.0,502.16,,,,,6146,ディスコ,精密機器
2023-10-26 00:00:00+09:00,15:00:00,67230,20231025571753,3QFinancialStatements_Consolidated_IFRS,3Q,2023-01-01,2023-09-30 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,,,1107482000000.0,318528000000.0,,271134000000.0,152.6,149.66,3291158000000.0,2056431000000.0,0.624,,340114000000.0,-218298000000.0,-147793000000.0,392506000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,,1958454023.0,187168918.0,1776811215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6723,ルネサスエレクトロニクス,電気機器
2023-10-27 00:00:00+09:00,09:00:00,40430,20230928560066,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,166105000000.0,8576000000.0,8962000000.0,6228000000.0,86.56,,459301000000.0,248135000000.0,0.517,3298.13,38671000000.0,-14255000000.0,-31937000000.0,61249000000.0,35.0,,,,,,35.0,70.0,,,,,,,,,,,,,,,355000000000.0,30000000000.0,30000000000.0,22000000000.0,305.76,,,,,,False,False,True,True,False,72088327.0,136502.0,71951156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,トクヤマ,化学
2023-10-27 00:00:00+09:00,15:00:00,40630,20231024570484,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,1195902000000.0,381919000000.0,427508000000.0,301439000000.0,149.65,149.52,5092909000000.0,4375061000000.0,0.829,2106.41,380547000000.0,-695226000000.0,-193471000000.0,785544000000.0,50.0,,,,,,50.0,100.0,,,,,,,,,,,,,,,2300000000000.0,700000000000.0,760000000000.0,520000000000.0,257.6,,,,,,False,False,False,False,False,2024122965.0,18584175.0,2014338531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4063,信越化学工業,化学
2023-10-30 00:00:00+09:00,15:00:00,31320,20231030574499,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,546961000000.0,38000000000.0,36667000000.0,25864000000.0,426.97,,551041000000.0,239207000000.0,0.418,,22729000000.0,-2953000000.0,-26986000000.0,32698000000.0,80.0,,,,,,80.0,160.0,,,,,,,,,,,,,,,1100000000000.0,66000000000.0,62800000000.0,42200000000.0,696.87,,,,,,False,False,False,False,False,60857382.0,258302.0,60576892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132,マクニカホールディングス,商社
2023-10-30 00:00:00+09:00,15:30:00,42720,20231026571961,EarnForecastRevision,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97900000000.0,4800000000.0,8300000000.0,6100000000.0,36.79,,,,,,202300000000.0,6000000000.0,9700000000.0,5800000000.0,34.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272,日本化薬,化学
2023-10-31 00:00:00+09:00,13:30:00,77410,20231030574979,2QFinancialStatements_Consolidated_IFRS,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,370989000000.0,,,85633000000.0,242.47,242.35,1115754000000.0,883528000000.0,0.794,,,,,465601000000.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,,354088520.0,3040463.0,353175398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7741,ＨＯＹＡ,精密機器
2023-10-31 00:00:00+09:00,15:00:00,65260,20231031575355,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,116988000000.0,18676000000.0,20448000000.0,15293000000.0,439.5,424.53,177984000000.0,123700000000.0,0.695,,14648000000.0,-10934000000.0,-2665000000.0,47457000000.0,115.0,,,,,,23.0,,,,,,,,,,,,,,,,214000000000.0,29000000000.0,29000000000.0,22500000000.0,127.9,,,,,,False,False,False,False,False,35566766.0,123.0,34796107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526,ソシオネクスト,電気機器
2023-10-31 00:00:00+09:00,15:00:00,68570,20231030575040,2QFinancialStatements_Consolidated_IFRS,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,217511000000.0,35269000000.0,,25938000000.0,35.18,35.06,630766000000.0,401813000000.0,0.637,,97000000.0,-17725000000.0,5249000000.0,77725000000.0,65.0,,,,,,,,,,,,,,,,,,,,,,470000000000.0,80000000000.0,,60000000000.0,,,,,,,False,False,False,False,,766141256.0,28012700.0,737318084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6857,アドバンテスト,電気機器
2023-10-31 00:00:00+09:00,15:30:00,77350,20231031575603,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,223260000000.0,38550000000.0,39374000000.0,26347000000.0,277.84,270.63,635600000000.0,316365000000.0,0.498,,68909000000.0,-18311000000.0,-18177000000.0,209610000000.0,167.0,,,,,,107.0,,,,,,,,,,,,,,,,500000000000.0,87500000000.0,86000000000.0,60000000000.0,632.65,,,,,,False,False,False,False,False,101589732.0,6742770.0,94830738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735,ＳＣＲＥＥＮホールディングス,電気機器
2023-10-31 00:00:00+09:00,15:30:00,27600,20231031575658,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,119698000000.0,7153000000.0,6253000000.0,4551000000.0,152.17,,146342000000.0,42392000000.0,0.282,,2895000000.0,-1018000000.0,-2083000000.0,6400000000.0,183.0,,,,,,70.0,,,,,,,,,,,,,,,,250000000000.0,,13500000000.0,9770000000.0,326.12,,,,,,False,False,False,False,False,31336500.0,1378080.0,29908998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760,東京エレクトロン　デバイス,商社
2023-10-31 00:00:00+09:00,16:00:00,69200,20231031575303,1QFinancialStatements_Consolidated_JP,1Q,2023-07-01,2023-09-30 00:00:00+09:00,2023-07-01 00:00:00+09:00,2024-06-30 00:00:00+09:00,,,47305000000.0,10279000000.0,10929000000.0,7702000000.0,85.4,85.33,255256000000.0,105343000000.0,0.413,1167.86,14549000000.0,-1264000000.0,-1546000000.0,42171000000.0,,,,,,73.0,110.0,183.0,,,,,,,,,,,,,,,190000000000.0,64000000000.0,64000000000.0,47000000000.0,521.16,,,,,,False,False,False,False,False,94286400.0,4102599.0,90183802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6920,レーザーテック,電気機器
2023-11-01 00:00:00+09:00,15:00:00,69630,20231027573160,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,239319000000.0,29833000000.0,50098000000.0,37305000000.0,95.37,92.39,1450704000000.0,955316000000.0,0.658,,42901000000.0,-350903000000.0,275395000000.0,276376000000.0,100.0,,,,,,25.0,,,,,,,,,,,,,,,,500000000000.0,53000000000.0,70000000000.0,59000000000.0,151.77,,,,,,False,False,True,False,False,412000000.0,26057532.0,391163681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6963,ローム,電気機器
2023-11-01 00:00:00+09:00,15:30:00,49800,20231101577406,2QFinancialStatements_Consolidated_JP,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,49595000000.0,15045000000.0,13569000000.0,9475000000.0,163.31,162.62,129430000000.0,81678000000.0,0.624,1391.19,7351000000.0,-6134000000.0,-7016000000.0,25046000000.0,35.0,,,,,,40.0,75.0,,,,,,,,,,,,,,,100000000000.0,25000000000.0,26300000000.0,18000000000.0,305.09,,,,,,False,False,False,False,False,61113400.0,3023311.0,58020603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980,デクセリアルズ,化学
